faceoffWinPct,goals_against,goalsAgainstPerGame,goals_for,goalsForPerGame,losses,ot_losses,penaltyKillNetPct,pk_pct,pointPct,points,powerPlayNetPct,pp_pct,regulationAndOtWins,seasonId,shots_against_per_game,shots_per_game,teamFullName,teamId,teamShutouts,ties,wins,winsInRegulation,winsInShootout,team,season,win_pct,goal_diff_per_game,name,team.1,position,situation,games_played_y,xGoalsPercentage,corsi_pct,fenwickPercentage,iceTime,xOnGoalFor,xgf,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shots_for,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,gf,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,hdcf,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xga,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shots_against,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,ga,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,hdca,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,goalie_gsax,goalie_sv_pct,games_played,games,xgf_per60,xga_per60,hdcf_per60,hdca_per60,xgf_pct,goals_for_per_game,goals_against_per_game
0.46708,223,2.71951,274,3.34146,24,7,0.814516,0.790323,0.66463,109,0.226053,0.24521,45,20222023,30.975609756097562,33.28048780487805,Colorado Avalanche,21,6,,51,36,6,COL,20222023,0.6219512195121951,0.6219512195121951,COL,COL,Team Level,all,82,0.52,0.53,0.52,299806.0,2623.87,263.4,186.31,594.44,86.79,1491.13,1051.93,253.74,267.06,257.28,2729.0,945.0,1330.0,5004.0,274.0,208.0,32.0,600.0,95.0,1168.0,1329.0,2455.0,3400.0,287.0,629.0,2256.0,1613.0,607.0,541.0,2688.0,726.0,260.0,82.19,88.33,92.88,90.0,94.0,90.0,5092.69,3674.0,3727.88,250.0,41.42,49.05,49.05,255.77,259.02,252.81,2461.75,245.83,175.22,562.91,81.99,1363.59,981.47,232.56,244.5,231.33,2540.0,871.0,1114.0,4525.0,223.0,245.0,31.0,606.0,77.0,1038.0,1222.0,2317.0,3188.0,299.0,653.0,2574.0,1879.0,592.0,516.0,2483.0,665.0,263.0,72.22,82.8,90.81,78.0,77.0,68.0,4469.39,3411.0,3377.72,268.0,38.82,54.03,54.07,230.58,229.29,223.27,12.823754192804165,0.9195120881730164,82,82,0.05271408844386036,0.04919781458676611,0.05203364842598214,0.05263403667705116,0.5172515366337411,3.341463414634146,2.7195121951219514
0.508183,256,3.12195,325,3.96341,23,9,0.834532,0.769785,0.66463,109,0.298181,0.323636,50,20222023,31.378048780487806,33.59756097560975,Edmonton Oilers,22,2,,50,45,0,EDM,20222023,0.6097560975609756,0.8414634146341463,EDM,EDM,Team Level,all,82,0.56,0.52,0.52,297819.0,2719.78,311.16,194.5,595.17,87.81,1455.25,1064.11,293.42,314.2,296.43,2755.0,953.0,1192.0,4900.0,325.0,223.0,32.0,549.0,75.0,1268.0,1268.0,2430.0,3383.0,315.0,678.0,2484.0,1874.0,734.0,866.0,2457.0,931.0,320.0,76.59,114.67,119.9,98.0,127.0,100.0,4989.05,3708.0,3764.23,471.0,43.29,51.89,52.07,302.38,305.48,294.88,2530.81,243.8,172.89,586.04,83.86,1390.39,997.01,235.24,242.8,234.26,2573.0,901.0,1037.0,4511.0,256.0,211.0,40.0,595.0,70.0,1156.0,1186.0,2317.0,3218.0,310.0,669.0,2404.0,2019.0,690.0,829.0,2533.0,703.0,238.0,75.77,84.77,83.27,83.0,84.0,89.0,4464.22,3474.0,3447.09,442.0,38.5,42.13,42.18,240.13,238.95,233.65,-1.846294413241685,0.9048502672303188,82,82,0.06268773986884651,0.04911708118017991,0.06446868735708601,0.04794858622183272,0.5606890586708952,3.9634146341463414,3.1219512195121952
0.547534,215,2.62195,281,3.42682,21,14,0.876033,0.834711,0.65853,108,0.230468,0.25,43,20222023,29.926829268292682,31.926829268292682,Dallas Stars,25,6,,47,39,4,DAL,20222023,0.573170731707317,0.8048780487804879,DAL,DAL,Team Level,all,82,0.55,0.52,0.51,299585.0,2625.42,277.59,180.82,620.44,89.14,1442.16,1024.84,264.78,280.82,267.91,2618.0,1017.0,1351.0,4986.0,281.0,258.0,38.0,452.0,87.0,1204.0,1353.0,2337.0,3354.0,269.0,583.0,2609.0,1648.0,581.0,783.0,2603.0,730.0,302.0,76.83,89.55,111.21,94.0,91.0,96.0,5075.36,3635.0,3684.84,378.0,40.44,54.47,54.52,263.51,266.72,259.44,2482.24,227.6,169.81,575.71,82.11,1381.25,1011.51,219.67,226.6,218.7,2454.0,994.0,1151.0,4599.0,215.0,199.0,30.0,483.0,50.0,1174.0,1327.0,2239.0,3233.0,285.0,645.0,2156.0,1937.0,596.0,731.0,2551.0,674.0,223.0,71.62,82.39,73.59,68.0,86.0,61.0,4553.46,3448.0,3425.62,348.0,37.26,40.06,40.06,224.8,223.66,219.14,9.00998050025764,0.9176197596649118,82,82,0.055594906287030385,0.045583056561576844,0.06048366907555451,0.0446617821319492,0.549476434608761,3.426829268292683,2.6219512195121952
0.490672,216,2.63414,273,3.32926,22,13,0.847533,0.81166,0.65243,107,0.220408,0.240816,43,20222023,29.329268292682926,31.5,New York Rangers,3,4,,47,37,4,NYR,20222023,0.573170731707317,0.6951219512195121,NYR,NYR,Team Level,all,82,0.51,0.51,0.52,299400.0,2623.68,257.31,186.48,594.6,86.64,1461.85,1045.14,247.06,259.6,249.25,2583.0,1049.0,1180.0,4812.0,273.0,214.0,22.0,405.0,62.0,1397.0,1281.0,2310.0,3359.0,262.0,605.0,2183.0,1978.0,679.0,866.0,2636.0,760.0,236.0,80.12,91.99,85.21,93.0,101.0,79.0,4868.38,3632.0,3665.83,429.0,41.6,39.9,39.9,259.01,261.22,254.41,2450.4,247.07,169.63,568.17,80.85,1319.45,961.9,234.0,246.24,233.36,2405.0,943.0,1205.0,4553.0,216.0,224.0,34.0,350.0,42.0,1223.0,1294.0,2189.0,3132.0,286.0,663.0,2266.0,1740.0,585.0,809.0,2371.0,712.0,265.0,69.19,88.58,89.3,75.0,73.0,68.0,4523.0,3348.0,3336.8,394.0,37.44,51.22,51.6,232.91,232.31,226.2,16.466721376980203,0.9144945998206172,82,82,0.05156513026052104,0.049513026052104205,0.047294589178356716,0.053106212424849704,0.5101510765692534,3.3292682926829267,2.6341463414634148
0.533245,254,3.09756,274,3.34146,25,10,0.784386,0.758365,0.63414,104,0.21933,0.252788,41,20222023,27.914634146341463,32.426829268292686,Los Angeles Kings,26,3,,47,37,6,LAK,20222023,0.573170731707317,0.24390243902439024,LAK,LAK,Team Level,all,82,0.53,0.52,0.53,299360.0,2657.44,268.81,183.07,610.42,87.52,1460.19,1058.06,256.08,269.44,256.71,2659.0,1010.0,1201.0,4870.0,274.0,218.0,32.0,587.0,87.0,1229.0,1274.0,2385.0,3395.0,311.0,669.0,2438.0,1742.0,415.0,623.0,2581.0,811.0,277.0,74.9,99.06,94.86,80.0,108.0,86.0,4899.31,3669.0,3693.28,436.0,40.48,47.92,47.98,261.25,261.82,253.85,2371.7,236.29,166.46,535.59,77.53,1312.21,942.92,225.81,236.32,225.88,2289.0,982.0,1308.0,4579.0,254.0,204.0,30.0,526.0,76.0,1076.0,1135.0,2035.0,3017.0,310.0,660.0,2134.0,2266.0,487.0,556.0,2331.0,707.0,233.0,68.43,86.48,81.39,94.0,84.0,76.0,4569.8,3271.0,3266.72,367.0,36.95,45.5,45.5,227.73,228.14,222.25,8.03795973901642,0.9082211452339553,82,82,0.05387693746659541,0.04735903260288615,0.055518439337252805,0.04669962586851951,0.5321916452187685,3.341463414634146,3.097560975609756
0.476825,219,2.67073,239,2.91463,25,11,0.875,0.820313,0.62804,103,0.20238,0.214285,39,20222023,31.121951219512194,30.914634146341463,Minnesota Wild,30,5,,46,34,7,MIN,20222023,0.5609756097560976,0.24390243902439024,MIN,MIN,Team Level,all,82,0.51,0.5,0.51,301108.0,2614.25,258.75,181.28,591.9,85.41,1428.64,1061.03,246.01,260.21,247.45,2535.0,1072.0,1187.0,4794.0,239.0,245.0,35.0,533.0,74.0,1159.0,1357.0,2296.0,3368.0,336.0,781.0,2181.0,1784.0,541.0,533.0,2572.0,775.0,260.0,73.51,94.96,90.27,60.0,98.0,81.0,4829.45,3607.0,3632.57,269.0,40.65,49.9,49.9,249.5,250.89,242.84,2532.86,248.36,173.68,585.17,84.28,1401.06,1008.46,235.35,247.3,234.4,2552.0,949.0,1318.0,4819.0,219.0,225.0,27.0,480.0,98.0,1128.0,1351.0,2333.0,3282.0,336.0,790.0,2393.0,1638.0,475.0,590.0,2535.0,720.0,246.0,74.37,86.14,87.86,69.0,84.0,66.0,4792.63,3501.0,3488.72,327.0,38.38,47.43,47.53,239.21,238.53,231.07,12.380158401949569,0.921830630535978,82,82,0.05155957330924452,0.04948921981481728,0.05180865337354039,0.049018956653426676,0.5102443256887066,2.9146341463414633,2.6707317073170733
0.453156,252,3.07317,289,3.52439,28,8,0.792372,0.76695,0.60975,100,0.160493,0.19753,46,20222023,27.036585365853657,30.463414634146343,Seattle Kraken,55,3,,46,37,0,SEA,20222023,0.5609756097560976,0.45121951219512196,SEA,SEA,Team Level,all,82,0.51,0.52,0.52,297939.0,2549.88,255.02,177.54,592.67,85.77,1418.96,1029.03,245.31,256.81,247.06,2498.0,1061.0,1188.0,4747.0,289.0,210.0,34.0,493.0,89.0,1137.0,1341.0,2209.0,3270.0,279.0,632.0,2046.0,1802.0,787.0,557.0,2601.0,704.0,254.0,76.04,87.93,91.05,104.0,104.0,81.0,4791.58,3559.0,3590.43,280.0,38.99,42.66,42.66,251.35,253.13,246.55,2330.29,242.75,167.32,535.54,78.0,1285.59,916.79,231.19,243.19,231.58,2217.0,1009.0,1127.0,4353.0,252.0,211.0,40.0,424.0,73.0,1099.0,1167.0,1965.0,2974.0,288.0,658.0,2469.0,1802.0,652.0,638.0,2259.0,708.0,259.0,65.76,88.65,88.34,65.0,96.0,91.0,4342.48,3226.0,3221.51,323.0,37.22,44.07,44.15,235.82,236.19,229.92,-2.0238345750496025,0.8921879804601127,82,82,0.05135682136276218,0.04888584576037377,0.0511514101879915,0.052158327711377156,0.5123249693633606,3.524390243902439,3.073170731707317
0.516375,252,3.07317,280,3.41463,30,6,0.823754,0.796935,0.59756,98,0.214285,0.253571,43,20222023,31.48780487804878,31.963414634146343,Tampa Bay Lightning,14,6,,46,38,3,TBL,20222023,0.5609756097560976,0.34146341463414637,TBL,TBL,Team Level,all,82,0.52,0.51,0.51,297966.0,2670.35,293.47,193.12,596.67,88.84,1476.34,1051.55,278.17,294.37,279.06,2621.0,1079.0,1214.0,4914.0,280.0,250.0,41.0,580.0,97.0,1247.0,1246.0,2341.0,3420.0,344.0,801.0,2364.0,2026.0,767.0,780.0,2497.0,905.0,298.0,76.9,109.99,106.58,71.0,107.0,102.0,4950.34,3700.0,3717.42,369.0,43.14,55.49,55.49,281.12,281.84,273.27,2538.17,270.89,182.89,578.68,84.55,1395.13,995.84,257.97,271.33,258.39,2582.0,926.0,1148.0,4656.0,252.0,240.0,28.0,531.0,86.0,1082.0,1317.0,2330.0,3256.0,359.0,848.0,2216.0,2248.0,840.0,574.0,2441.0,781.0,286.0,72.73,96.93,101.24,78.0,87.0,87.0,4651.87,3508.0,3510.54,264.0,40.64,51.97,52.4,259.13,259.75,253.35,14.471873732088367,0.9101882647776132,82,82,0.059094661807051814,0.054547834316667,0.06000684641871892,0.05759046334145506,0.5200049613721738,3.4146341463414633,3.073170731707317
0.489356,224,2.7317,246,3.0,33,3,0.853556,0.824268,0.57926,95,0.17037,0.192592,45,20222023,30.329268292682926,30.317073170731707,Winnipeg Jets,52,4,,46,36,1,WPG,20222023,0.5609756097560976,0.2682926829268293,WPG,WPG,Team Level,all,82,0.52,0.51,0.51,297097.0,2599.2,267.67,183.72,591.88,86.6,1461.75,1034.37,254.07,267.78,254.23,2486.0,1140.0,1211.0,4837.0,246.0,225.0,43.0,497.0,67.0,1298.0,1293.0,2240.0,3380.0,296.0,669.0,2184.0,1789.0,611.0,707.0,2585.0,757.0,284.0,77.42,92.25,98.0,91.0,81.0,74.0,4844.91,3626.0,3632.03,489.0,40.83,47.51,47.62,260.89,261.32,252.93,2485.45,251.2,173.32,575.09,82.07,1368.17,994.14,239.41,251.41,239.69,2487.0,957.0,1113.0,4557.0,224.0,215.0,34.0,478.0,58.0,1164.0,1305.0,2263.0,3220.0,318.0,707.0,2279.0,1746.0,565.0,773.0,2457.0,731.0,256.0,71.72,91.36,88.13,69.0,77.0,78.0,4547.1,3444.0,3442.71,560.0,38.4,46.9,46.9,242.7,242.87,235.74,17.78331623472265,0.9180771448067162,82,82,0.05405709246475057,0.050730906067715256,0.057355005267639855,0.05170028643843593,0.5158710274249813,3.0,2.731707317073171
0.517256,217,2.64634,242,2.95121,31,9,0.849315,0.821918,0.56707,93,0.126126,0.157657,41,20222023,31.036585365853657,30.79268292682927,New York Islanders,2,8,,42,36,1,NYI,20222023,0.5121951219512195,0.3048780487804878,NYI,NYI,Team Level,all,82,0.5,0.5,0.49,298395.0,2539.24,258.48,180.25,606.45,87.0,1411.06,996.76,244.8,258.76,245.11,2525.0,1015.0,1323.0,4863.0,242.0,285.0,32.0,496.0,71.0,1198.0,1248.0,2283.0,3298.0,268.0,588.0,2308.0,2139.0,528.0,767.0,2545.0,704.0,291.0,74.02,87.55,96.91,94.0,82.0,66.0,4868.43,3540.0,3545.24,381.0,39.75,60.89,60.91,237.32,237.45,230.17,2628.26,258.13,185.04,616.52,88.31,1429.07,1040.94,245.17,258.74,245.75,2545.0,1073.0,1323.0,4941.0,217.0,281.0,31.0,453.0,88.0,1205.0,1374.0,2328.0,3401.0,269.0,591.0,2154.0,1749.0,494.0,875.0,2644.0,682.0,292.0,76.12,85.94,96.06,69.0,82.0,66.0,4948.41,3618.0,3623.55,460.0,40.88,59.31,59.31,239.71,239.82,233.22,25.1604941958904,0.9220402236151828,82,82,0.051974061227567495,0.05190368471321571,0.05851304478962449,0.0587141205449153,0.5003387468302976,2.951219512195122,2.6463414634146343
0.503481,247,3.01219,258,3.14634,27,17,0.855555,0.825926,0.56707,93,0.174603,0.198412,36,20222023,27.353658536585368,35.96341463414634,Calgary Flames,20,1,,38,31,2,CGY,20222023,0.4634146341463415,0.13414634146341464,CGY,CGY,Team Level,all,82,0.54,0.57,0.56,299918.0,2972.44,278.2,201.51,696.2,99.22,1628.06,1211.81,267.91,278.96,268.67,2949.0,1166.0,1412.0,5527.0,258.0,281.0,42.0,710.0,70.0,1202.0,1594.0,2691.0,3857.0,309.0,687.0,2531.0,1981.0,624.0,717.0,3056.0,766.0,293.0,85.01,93.58,99.62,79.0,92.0,87.0,5551.19,4115.0,4132.21,364.0,44.43,56.89,56.89,265.73,266.51,260.99,2321.39,238.84,159.06,531.61,76.22,1238.58,924.7,228.46,239.91,229.48,2243.0,926.0,1024.0,4193.0,247.0,211.0,34.0,536.0,101.0,892.0,1182.0,1996.0,2922.0,297.0,651.0,2496.0,1758.0,642.0,835.0,2234.0,677.0,258.0,67.75,83.68,87.4,84.0,85.0,78.0,4200.45,3169.0,3178.11,462.0,35.46,44.59,44.65,229.64,230.5,224.88,-4.525349520147736,0.8959610400242503,82,82,0.05565521242472943,0.04778106015644276,0.05861602171260144,0.05161410785614735,0.5380628191242457,3.1463414634146343,3.0121951219512195
0.489062,272,3.31707,288,3.51219,32,8,0.780068,0.759451,0.56097,92,0.195652,0.22826,40,20222023,31.75609756097561,36.84146341463415,Florida Panthers,13,3,,42,36,2,FLA,20222023,0.5121951219512195,0.1951219512195122,FLA,FLA,Team Level,all,82,0.53,0.54,0.54,297609.0,2999.04,314.97,216.43,688.92,100.4,1636.98,1169.3,297.0,316.79,298.71,3021.0,1106.0,1354.0,5481.0,288.0,311.0,58.0,625.0,79.0,1373.0,1451.0,2733.0,3839.0,361.0,794.0,2437.0,1755.0,562.0,728.0,2968.0,803.0,356.0,86.26,100.78,127.93,97.0,91.0,100.0,5521.11,4127.0,4154.03,341.0,48.88,76.23,76.78,287.07,288.49,279.86,2597.56,283.45,184.03,608.46,87.93,1402.19,1006.94,268.58,283.51,268.75,2604.0,969.0,1064.0,4637.0,272.0,262.0,39.0,546.0,104.0,1108.0,1281.0,2332.0,3301.0,345.0,764.0,2546.0,1720.0,523.0,766.0,2519.0,730.0,324.0,70.77,91.21,121.47,93.0,81.0,98.0,4624.83,3573.0,3570.34,385.0,41.63,55.98,56.06,269.03,269.32,259.42,4.202764519467078,0.906368788524153,82,82,0.06350009576323297,0.05714544923036602,0.07177202302349726,0.06532060522363235,0.5263360181812105,3.5121951219512195,3.317073170731707
0.522261,236,2.87804,223,2.71951,32,8,0.847272,0.825455,0.56097,92,0.152,0.176,36,20222023,33.28048780487805,29.5,Nashville Predators,18,2,,42,29,6,NSH,20222023,0.5121951219512195,-0.15853658536585366,NSH,NSH,Team Level,all,82,0.47,0.48,0.47,299421.0,2482.67,266.93,181.99,559.3,82.84,1384.12,972.83,251.68,267.86,252.56,2419.0,1029.0,1223.0,4671.0,223.0,247.0,44.0,534.0,82.0,1123.0,1240.0,2196.0,3225.0,316.0,739.0,2346.0,2242.0,575.0,687.0,2395.0,767.0,286.0,76.07,94.37,96.48,73.0,65.0,85.0,4688.4,3448.0,3463.69,378.0,40.66,56.8,56.8,250.79,251.55,243.18,2780.87,297.54,199.53,620.2,92.89,1534.88,1091.96,281.87,298.73,283.01,2729.0,1108.0,1322.0,5159.0,236.0,268.0,28.0,590.0,76.0,1221.0,1446.0,2493.0,3601.0,297.0,684.0,2146.0,1939.0,634.0,726.0,2653.0,870.0,314.0,82.41,106.34,108.78,64.0,96.0,76.0,5163.76,3837.0,3835.92,398.0,44.23,56.75,56.75,285.03,285.73,276.18,31.32363739327997,0.9196506481745884,82,82,0.05348923422204856,0.05962307252998287,0.057310609476289236,0.06292143837606581,0.47288607011887257,2.7195121951219514,2.8780487804878048
0.451186,297,3.62195,293,3.57317,33,7,0.769911,0.730089,0.55487,91,0.208178,0.2342,39,20222023,33.0609756097561,32.51219512195122,Buffalo Sabres,7,2,,42,30,3,BUF,20222023,0.5121951219512195,-0.04878048780487805,BUF,BUF,Team Level,all,82,0.49,0.51,0.5,298613.0,2652.65,277.77,183.39,596.23,86.57,1434.98,1051.05,264.49,278.13,264.91,2666.0,964.0,1147.0,4777.0,293.0,242.0,27.0,573.0,87.0,1134.0,1301.0,2373.0,3337.0,267.0,558.0,2149.0,1171.0,583.0,580.0,2575.0,779.0,276.0,82.57,95.19,100.0,94.0,111.0,88.0,4786.71,3630.0,3637.24,262.0,40.36,48.23,48.28,269.84,270.69,262.33,2666.77,287.88,187.58,607.13,88.17,1454.21,1035.02,274.4,288.83,275.35,2711.0,949.0,927.0,4587.0,297.0,265.0,45.0,558.0,79.0,1122.0,1340.0,2414.0,3363.0,310.0,639.0,2614.0,1822.0,633.0,625.0,2509.0,854.0,297.0,77.31,105.08,105.48,94.0,110.0,93.0,4600.74,3660.0,3670.85,318.0,41.76,56.96,56.96,272.68,273.81,266.17,-3.0699096719790875,0.8986386322428174,82,82,0.05581203765408739,0.057843429455516,0.055456393392116214,0.059675901584994626,0.4910633784142137,3.573170731707317,3.6219512195121952
0.52064,263,3.20731,261,3.18292,31,11,0.809885,0.790875,0.55487,91,0.2,0.217241,39,20222023,32.76829268292683,34.36585365853659,Pittsburgh Penguins,5,2,,40,31,1,PIT,20222023,0.4878048780487805,-0.024390243902439025,PIT,PIT,Team Level,all,82,0.53,0.52,0.52,297973.0,2814.92,299.98,205.34,649.75,95.78,1538.31,1101.92,283.46,301.04,284.46,2818.0,1074.0,1314.0,5206.0,261.0,316.0,40.0,535.0,86.0,1302.0,1392.0,2557.0,3631.0,291.0,607.0,2472.0,2308.0,676.0,803.0,2687.0,864.0,341.0,78.11,107.31,114.56,76.0,100.0,85.0,5226.3,3892.0,3907.48,384.0,45.68,67.46,67.46,278.13,278.83,270.52,2632.23,267.48,186.76,603.19,86.96,1438.81,1052.8,256.74,268.2,257.46,2687.0,949.0,1222.0,4858.0,263.0,236.0,35.0,483.0,61.0,1239.0,1354.0,2424.0,3373.0,313.0,658.0,2276.0,2121.0,669.0,688.0,2599.0,772.0,265.0,76.61,95.03,95.84,72.0,104.0,87.0,4861.15,3636.0,3637.6,325.0,41.48,51.6,51.75,257.21,257.73,251.53,0.6315258372444791,0.909906713372128,82,82,0.06040413057558906,0.05385991348209402,0.06866393935020958,0.053360539377728854,0.5286363796567158,3.182926829268293,3.207317073170732
0.514472,270,3.29268,259,3.15853,35,8,0.831081,0.800676,0.52439,86,0.199346,0.235294,37,20222023,31.365853658536587,33.48780487804878,Ottawa Senators,9,3,,39,31,2,OTT,20222023,0.47560975609756095,-0.13414634146341464,OTT,OTT,Team Level,all,82,0.51,0.51,0.52,297916.0,2811.58,293.18,200.95,641.69,93.42,1511.78,1094.97,278.93,292.93,278.68,2746.0,1090.0,1261.0,5097.0,259.0,283.0,27.0,541.0,84.0,1299.0,1370.0,2487.0,3577.0,354.0,827.0,2524.0,2290.0,558.0,788.0,2633.0,896.0,307.0,76.45,111.18,105.56,62.0,102.0,95.0,5081.24,3836.0,3828.9,501.0,45.31,54.76,55.19,283.3,282.92,275.58,2599.33,276.33,184.65,589.98,85.24,1395.92,1014.95,262.92,278.09,264.62,2572.0,976.0,1254.0,4802.0,270.0,244.0,40.0,553.0,81.0,1141.0,1259.0,2302.0,3278.0,368.0,862.0,2382.0,1984.0,517.0,773.0,2490.0,742.0,316.0,76.58,90.5,109.24,90.0,84.0,96.0,4852.05,3548.0,3580.01,459.0,41.6,51.4,51.47,266.4,267.98,260.46,-0.1530274216316287,0.899555215774898,82,82,0.05904617408934062,0.05565260006176237,0.061829508989111034,0.06364210045784718,0.5147934189039701,3.158536585365854,3.292682926829268
0.494883,296,3.60975,270,3.29268,37,7,0.777777,0.71605,0.50609,83,0.175824,0.227106,32,20222023,30.817073170731707,29.73170731707317,Vancouver Canucks,23,1,,38,24,6,VAN,20222023,0.4634146341463415,-0.3170731707317073,VAN,VAN,Team Level,all,82,0.48,0.49,0.49,299507.0,2422.93,245.86,177.5,553.08,81.27,1375.8,953.49,234.87,245.31,234.35,2438.0,949.0,1127.0,4514.0,270.0,230.0,38.0,508.0,95.0,1055.0,1229.0,2168.0,3117.0,286.0,680.0,2273.0,2024.0,519.0,562.0,2446.0,680.0,261.0,71.34,82.43,92.08,77.0,102.0,91.0,4490.54,3387.0,3369.46,315.0,39.87,50.11,50.29,235.43,234.89,228.53,2537.51,262.51,181.73,583.29,84.68,1393.89,1010.91,249.65,264.33,251.45,2527.0,990.0,1139.0,4656.0,296.0,253.0,40.0,506.0,93.0,1152.0,1217.0,2231.0,3221.0,312.0,728.0,2320.0,1649.0,489.0,619.0,2499.0,733.0,285.0,75.23,90.35,96.93,106.0,92.0,98.0,4708.26,3517.0,3554.99,354.0,40.28,54.29,54.36,248.44,250.41,243.39,-7.107219168542823,0.8889290715282053,82,82,0.049252938996417445,0.052588420304032955,0.052285923200459425,0.05709382418440971,0.4836241320298208,3.292682926829268,3.6097560975609757
0.484889,298,3.63414,260,3.17073,38,7,0.75576,0.723503,0.4939,81,0.134453,0.193277,34,20222023,32.353658536585364,28.548780487804876,St. Louis Blues,19,4,,37,27,3,STL,20222023,0.45121951219512196,-0.4634146341463415,STL,STL,Team Level,all,82,0.44,0.46,0.46,298168.0,2322.15,220.89,161.11,524.93,74.12,1285.35,933.6,214.51,221.24,214.86,2341.0,859.0,996.0,4196.0,260.0,165.0,27.0,454.0,78.0,1033.0,1210.0,2081.0,2940.0,254.0,559.0,2150.0,1814.0,684.0,623.0,2322.0,678.0,200.0,69.45,82.2,69.25,95.0,92.0,73.0,4174.77,3200.0,3192.76,365.0,35.2,34.76,34.77,221.32,221.73,218.19,2696.93,281.49,190.41,618.67,88.89,1472.66,1068.87,268.75,282.76,270.04,2653.0,1068.0,1173.0,4894.0,298.0,262.0,47.0,530.0,67.0,1213.0,1351.0,2355.0,3423.0,276.0,606.0,2284.0,1513.0,849.0,627.0,2625.0,812.0,284.0,79.72,99.45,102.3,89.0,109.0,100.0,4931.26,3721.0,3740.68,352.0,41.9,54.67,54.67,268.71,269.96,262.77,-3.5756278672928032,0.8960769080065193,82,82,0.04444943790078077,0.05664390544927692,0.040245767486785974,0.057148989831236084,0.439687089454198,3.1707317073170733,3.6341463414634148
0.495408,261,3.18292,253,3.08536,37,10,0.836283,0.818585,0.4878,80,0.179591,0.212244,33,20222023,31.085365853658537,31.085365853658537,Washington Capitals,15,5,,35,27,2,WSH,20222023,0.4268292682926829,-0.0975609756097561,WSH,WSH,Team Level,all,82,0.49,0.5,0.5,298637.0,2608.51,259.16,178.13,608.72,87.09,1407.65,1038.26,245.31,259.25,245.51,2549.0,1030.0,1282.0,4861.0,253.0,261.0,36.0,531.0,73.0,1173.0,1289.0,2296.0,3326.0,286.0,655.0,2320.0,2015.0,590.0,781.0,2558.0,747.0,274.0,74.34,90.62,94.19,78.0,90.0,85.0,4849.07,3579.0,3573.36,404.0,39.43,53.25,53.7,244.89,245.13,237.8,2604.21,267.89,178.27,601.97,86.31,1428.77,1047.85,255.87,268.84,256.81,2549.0,1063.0,1274.0,4886.0,261.0,213.0,41.0,578.0,65.0,1155.0,1340.0,2288.0,3351.0,304.0,682.0,2363.0,1845.0,637.0,714.0,2562.0,781.0,269.0,76.52,95.21,96.16,84.0,84.0,93.0,4913.48,3612.0,3630.74,373.0,39.09,47.77,47.77,259.15,260.1,253.23,2.610006933355029,0.9058394219187972,82,82,0.052068564846284957,0.05382253371149589,0.05505011100432967,0.054045546934907596,0.4917180533156248,3.0853658536585367,3.182926829268293
